record_id,flood_indicator,country_code,week,temperature_celsius,pm25_ugm3,region,gdp_per_capita_usd,month,precipitation_mm,mental_health_index,year,longitude,food_security_index,latitude,healthcare_access_index,drought_indicator,income_level,extreme_weather_events,heat_wave_days,date,country_name,population_millions,air_quality_index,temp_anomaly_celsius,health_risk_class
2534,0,PAK,53.0,2.73,75.4,South Asia,,1.0,82.2,,unknown,69.34,,30.37,,0.0,Lower-Middle,0.0,0.0,737793,Pakistan,225.0,78.0,0.65,1
2535,0.0,ARG,52.0,,48.0,South America,15090.0,1.0,,,2023.0,-63.61,,-38.41,63.8,0.0,UPPER-MIDDLE,0.0,0.0,"January  01,  2023",Argentina,45.0,101.0,-0.44,0
2536,0.0,THA,35.0,9.14,missing,Southeast Asia,15425.0,9.0,,66.4,2017.0,100.99,95.5,15.87,,0.0,Upper-Middle,0.0,0.0,2017/09/03,Thailand,70.0,115.0,0.68,1
2537,False,NGA,48.0,12.26,158.7,Africa,2465.0,11.0,,70.4,2015.0,8.67,86.3,,,,LOWER-MIDDLE,0.0,,29.11.2015,Niggeria,206.0,217.0,-0.74,1
2538,0.0,KEN,5.0,29.68,117.2,Africa,,2.0,148.4,69.0,2016.0,37.9,86.9,-0.02,51.4,0.0,Lower-Middle,0.0,0.0,07-Feb-2016,Kenya,54.0,175.0,0.19,3
2539,0.0,IND,19.0,20.51,,S. Asia,2487.0,,73.5,62.9,2015.0,78.96,86.7,,48.5,0.0,Lower-Middle,0.0,,10.05.2015,India,,176.0,0.19,3
2540,,ZAF,22.0,,30.8,Africa,9607.0,5.0,131.6,69.1,2020.0,,,-30.55,76.2,0.0,Upper-Middle,0.0,,2020/05/31,South Africa,,52.0,0.0,2
2541,0.0,IN,50.0,11.12,110.8,South Asia,2614.0,12.0,20.2  ,76.0,2017.0,78.96,82.5,20.59,,0.0,Lower-Middle,0.0,0.0,17/12/2017,india,1380.0,204.0,0.04,1
2542,,NGA,,25.3,108.7,africa,2816.0,2.0,79.9,74.4,2023.0,8.67,,9.08,35.8,0.0,Lower-Middle,0.0,0.0,"February 05, 2023",Nigeria,206.0,161.0,-0.16,3
2543,0.0,VNM,,12.21  ,122.9,Southeast Asia,3682.0,9.0,9.7,72.2,2019.0,108.27,,14.05,46.7,0.0,Lower-Middle,0.0,0.0,20190922,Vietnam,98.0,200.0,-0.11,2
2544,0.0,IND,42.0,3.5,71.5,South Asia,,10.0,10.9,76.5,2018.0  ,78.96,70.1,20.59,,1.0,Lower-Middle  ,1.0,0.0,10-21-2018,India,1380.0,109.0,-0.46,2
2545,0.0,NGA,52.0,17.67,102.9,Africa,2905.0,12.0,  121.8,72.3,,8.67,80.7,9.08,36.7,0.0,Lower-Middle,,0.0,20241229,Nigeria,206.0,151.0,0.89,1
2546,0.0,bra,22.0,  18.49  ,,South America,14226.0,6.0,  130.6  ,,2018.0,-51.92,,-14.23,59.9,0.0,Upper-Middle,0.0,,2018-06-03,Brazil,213.0,,0.04,1
2547,0.0,THA,,,82.1,Southeast Asia,17716.0,7.0,25.7,,,100.99,,15.87,,0.0,Developing,0.0,0.0,739438,Thailand,70.0,120.0,0.23,1
2548,0.0,AUS,11.0,18.64,-15.46964234792894,Oceania,48527.0,3.0,103.1,68.5,2021.0,,,-25.27,,0.0,,0.0,0.0,"March 21, 2021",Australia,,10.0,1.18,2
2549,0.0,EGY,23.0,10.26	,107.1,Africa,,6.0,107.6,,2025.0,30.8,,26.82,35.0,,Emerging,0.0,0.0,739410,Egypt,102.0,152.0,0.62,2
2550,1.0,INDIA,18.0,20.7,100.4,Indian Subcontinent,2635.0,5.0,160.7,72.6,,78.96,77.2,20.59,54.9,0.0,Lower-Middle,1.0,0.0,06-May-2018,India,1380.0,,-0.05,3
2551,0.0,KEN,42.0,14.07,118.2  ,Africa,,10.0,10.5,,2020.0,37.9,74.4,-0.02,43.8,1.0,Lower-Middle,1.0,0.0,18/10/2020,Kenya,,175.0,0.54,2
2552,No,DEU,36.0,-7.57,  32.1  ,Europe,72060.0,9.0,0.0,,,10.45,,,82.3,0.0,Developed,,0.0,06.09.2020,germany,83.0,47.0,0.65,0
2553,0.0,GBR	,23.0,-5.41,51.4,Europe,61658.0,6.0,,77.1,2018.0,394.7001063994676,100.0,55.37,91.9,0.0,H,0.0,0.0,736855,United Kingdom,67.0,54.0,-0.12,0
2554,0.0,PAK,1.0,11.08,125.7,Indian Subcontinent,4380.0,1.0,84.9,70.2,2023.0,,98.2,30.37,52.6,0.0,Lower Middle,0.0,0.0,31/02/2020,Pakistan,225.0,215.0,0.33,1
2555,0.0,THA,31.0,12.59,86.9,SEA,17448.0,8.0,74.8,,,100.99,100.0,15.87,,0.0,Upper-Middle,0.0,0.0,04-Aug-2024,Thailand,70.0,124.0,-0.81,0
2556,0.0,VNM,29.0,16.25,115.7,Southeast Asia,3940.0,7.0,81.3,78.2,2023.0,108.27,,14.05,43.0,,lower-middle,0.0,0.0,"July 23, 2023",Vietnam,98.0,174.0,-0.34,3
2557,0.0,EGY,6.0,13.8,64.1,Africa,3942.0,2.0,  135.4,67.9,2017.0,30.8,,26.82,42.7,0.0,Lower-Middle,0.0,0.0,12-Feb-2017,Egypt,102.0,96.0,-0.04,1
2558,,ESP,11.0,7.85,23.0,Europe,55924.0,3.0,138.5,,2018.0,-3.74,,40.46,74.9,,High,0.0,0.0,03-18-2018,Spain,47.0,32.0,,0
2559,0.0,VNM,,15.56,132.9,  SEA,3536.0,7.0,62.9,,,108.27,83.8,14.05,41.6,0.0,Lower-Middle,,,23.07.2017,Vietnam,98.0,229.0,-0.46,2
2560,0.0,IND,30.0,10.47,106.1,South Asia,2643.0,7.0,53.4,,2018.0,78.96,88.6,20.59,46.7,,Lower-Middle,0.0,0.0,29.07.2018,India,,166.0,-0.73,1
2561,0.0,COL,,16.39,56.1,South America,8729.0,10.0,46.8,63.9,2015.0,-74.29,92.9,4.57,67.0,FALSE,Upper-Middle,0.0,0.0,11/10/2015,Colombia,,,0.75,1
2562,0.0,CAN,3.0,-5.3,44.5,North America,41709.0,1.0,63.3,74.5,2020.0,-106.34,,56.13,,0.0,H,0.0,0.0,737443,Canada,38.0,71.0,0.44,1
2563,False,THA,9.0,20.14	,19.7,Southeast Asia,16741.0,3.0,154.5,,,100.99,,15.87,59.4,0.0,Upper-Middle,0.0,0.0,738220,Thailand,70.0,12.0,0.47,2
2564,N,BRA,43.0,8.85,16.2,SA,14049.0,10.0,1.7559055118110238,63.5,,-51.92,,-14.23,,0.0,Upper-Middle,0.0,,29.10.2017,Brazil,213.0,22.0,0.55,3
2565,0.0,FRA,19.0,,22.5,Europe,66369.0,5.0,128.6,70.2,2020.0,2.21,100.0,46.22,88.7,0.0,High,0.0,0.0,20200510,France,65.0,22.0,-0.49,1
2566,0.0,CHN,43.0,-4.68,94.3,East Asia,12225.0,10.0,36.0  ,76.9,2017.0,104.19,98.3,35.86,73.3,0.0,Upper-Middle,0.0,0.0,20171029,China,1411.0,135.0,0.12,1
2567,0.0,ZAF,23.0,13.66,50.4,Africa,9448.0,,83.4,70.7,2019.0,22.93,96.2,-30.55,,,Upper-Middle,0.0,0.0,09.06.2019,South Africa,60.0,88.0,-0.32,2
2568,0.0,ZAF,20.0,,34.8,Africa,10301.0,5.0,,,2024.0,22.93,,-30.55,75.1,0.0,upper-middle,2.0,2.0,20240519,South Africa,60.0,60.0,-0.65,2
2569,0.0,BGD,31.0,,147.1,South Asia,1646.0,8.0,21.2,63.5,2017.0,90.35,86.9,,36.1,0.0,LM,0.0,0.0,2017-08-06,Bangladesh,165.0,216.0,-0.36,2
2570,0.0,ITA,,6.44,50.0,Europe,41654.0,5.0,108.7,74.3,2015.0,12.56,100.0,41.87,89.9,0.0,High  ,1.0,1.0,2015/05/17,Italy,60.0,82.0,0.88,2
2571,0.0,THA,26.0,16.15,17.5,Southeast Asia,16839.0,7.0,41.3,70.5,2022.0,100.99,88.0,15.87,61.0,0.0,Upper-Middle,0.0,0.0,20220703,Thailand,70.0,15.0,-0.01,2
2572,0.0,PAK,40.0,-2.42,108.7,South Asia,4286.0,10.0,0.0,62.5,2021.0,69.34,,30.37,,0.0,Lower-Middle,0.0,0.0,10/10/2021,  Pakistan  ,225.0,148.0,0.39,1
2573,,NGA,9.0,25.45,121.5,Africa,2433.0,3.0,36.8,,2015.0,8.67,81.5,9.08,42.8,0.0,Lower-Middle,0.0,0.0,01/03/2015,Nigeria,-73.75854439386038,,-0.3,2
2574,1.0,PAK,52.0,38.876,73.0,South Asia,3846.0,12.0,177.6,71.1,2015.0,,77.1,30.37,,no,Lower-Middle,1.0,0.0,"December 27, 2015",Pakistan,225.0,100.0,-0.07,2
2575,0.0,JAPAN	,13.0,9.18,7.5,East Asia,,4.0,202.8,70.4,2017.0,138.25,91.5,36.2,,0.0,High,0.0,0.0,2017/04/02,Land of the Rising Sun,126.0,17.0,-0.23,0
2576,0.0,AUS,23.0,9.36,68.6,Australia and Occeania,44429.0,6.0,88.2,66.4,2016.0	,133.77,100.0,-25.27,,0.0,High,0.0,0.0,06-12-2016,Australia,26.0,130.0,-0.42,0
2577,,KEN,39.0,21.44,107.6,AFRICA,2452.0,10.0,74.2,73.3,2022.0,37.9,89.2,-0.02,46.8,No,Emerging,0.0,0.0,2022-10-02,Kenya,54.0,153.0,1.22,3
2578,0.0,PAK,22.0,9.45,87.3,South Asia,3884.0,6.0,123.8,65.3,2016.0,69.34,86.9,30.37,57.4,0.0,Lower-Middle,0.0,0.0,N/A,Pakistan,225.0,104.0,-0.1,0
2579,0.0,CHN,33.0,-0.39,  8.6,East Asia,12649.0,8.0,30.3,77.1,2019.0,104.19,100.0,35.86,69.3,0.0,Upper-Middle,0.0,0.0,2019/08/18,CHINA,1411.0,1.0,1.35,0
2580,0.0,ind,20.0	,20.93,57.2,South Asia,2635.0,5.0,,,2018.0,78.96,90.5,20.59,53.4,0.0,Lower-Middle,1.0,1.0,20.05.2018,Bharat,1380.0,56.0,0.16,1
2581,0.0,ARG,,-3.43,38.1,South America,14722.0,8.0,  41.7  ,,2021.0,-63.61,,-38.41,,0.0,Upper-Middle,0.0,0.0,22/08/2021,Argentina,45.0,51.0,-1.0,3
2582,0.0,IDN,48.0  ,21.06,68.8	,Southeast Asia,2863.0,12.0,0.0,74.1,2022.0,113.92,84.3,-0.78,46.3,0.0,Lower-Middle,0.0,0.0,2022-12-04,indonesia,274.0,86.0,0.29,1
2583,0.0,CHN,8.0,,34.5,FarE ast,11839.0,2.0,67.6,,2016.0,104.19,100.0,35.86,79.5,0.0,Upper-Middle,1.0,1.0,28/02/2016,China,1411.0,57.0,-0.05,2
2584,0.0,VNM,27.0,  13.67  ,101.7,Southeast Asia,3671.0,7.0,84.7,76.2,2019.0,108.27,,14.05,,0.0,Lower-Middle,0.0,0.0,07-Jul-2019,Vietnam,98.0,153.0,-0.49,1
2585,0.0,THA,21.0,,26.3,Southeast Asia,17667.0,5.0,,70.7,2025.0,100.99,99.9,15.87,65.1,0.0,Upper-Middle,0.0,0.0,"May 25, 2025",Thailand,70.0,53.0,0.37,2
2586,no,CHN,25.0,,58.2,East  Asia,,6.0,70.3,,2023.0,104.19,,35.86,72.9,,Developing,0.0,0.0,20230625,China,1411.0,,0.52,0
2587,0.0,CAN,49.0,-12.76,79.9,North America,43161.0,12.0,,66.7,,-106.34,100.0,56.13,,0.0,High,0.0,0.0,20211212,Canada,38.0,160.0,0.03,0
2588,0.0,PHL	,4.0,21.39,93.5,Southeast Asia,2935.0,1.0,,71.1,2016.0,121.77,,12.87,29.8,no,  Lower-Middle,0.0,0.0,20160131,Philippines,110.0,140.0,0.24,3
2589,0.0,NGA,11.0,25.3,114.6,Africa,2675.0,3.0,,56.5,2020.0,8.67,88.8,9.08,,0.0,Lower-Middle,0.0,0.0,"March 15, 2020",Nigeria,206.0,,,3
2590,0.0,BRA,18.0,25.92,30.9,South America,15533.0,,110.7,65.6,2023.0  ,-51.92,,-14.23,66.4,0.0,Upper-Middle,0.0,0.0,N/A,Brazil,-45.74164415610026,41.0,0.01,2
2591,0.0,ZAF,32.0,1.16	,44.4,Africa,10171.0,8.0,75.4,71.0,2023.0,22.93,96.3,-30.55,65.2,0.0,Upper-Middle,0.0,0.0,2023/08/13,South Africa,60.0,,-0.25,0
2592,0.0,PHL,33.0,,129.9,ASEAN,3313.0,8.0,5.6,71.4,2022.0,121.77,,12.87,30.6,0.0,Lower-Middle,0.0,0.0,21.08.2022,Philippines,110.0,186.0,-0.52,2
2593,0.0,BGD,,,99.4,South Asia,1659.0,1.0,50.5,73.8,2018.0,90.35,100.0,23.68,,0.0,Lower-Middle,2.0,2.0,736708,Bangladesh,,,-0.3,3
2594,0.0,  BRA,29.0  ,15.01,86.4,South America,14780.0,7.0,1.6653543307086613,,2020.0,-51.92,,-14.23,,0.0,Upper-Middle,0.0,0.0,20200719,Brazil,,163.0,-0.24,0
2595,0.0,CAN,W13,-4.31,0.0,North America,39627.0,4.0,91.6,69.9,2017.0,-106.34,100.0,56.13,88.4,0.0,Rich,0.0,0.0,04-02-2017,Canada,38.0,-16.0,0.36,1
2596,0.0,DE,,-3.44,32.3,EU,76368.0,1.0,108.1,75.4,2024.0,10.45,100.0,51.16,,0.0,High,0.0,0.0,2024/01/07,Germany,83.0,47.0,0.84,1
2597,0,PAK,21.0,,140.2	,South Asia,4556.0,5.0,59.9,68.4,2025.0,69.34,94.6,30.37,52.6,0.0,LM,0.0,0.0,2025-05-25,Pakistan,225.0,,-0.54,2
2598,0.0,ARG,15.0,10.86,34.4,South America,13596.0,4.0,3.019685039370079,72.8,2017.0,274.0744710398524,93.1,,61.9,0.0,Upper-Middle,2.0,2.0,736435,Argentina,45.0,50.0,0.2,3
2599,N,BRA,52.0,20.76,60.3,South America	,15179.0,1.0,107.3,,2022.0,-51.92,,-14.23,64.8,0.0,Upper-Middle,0.0,0.0,02/01/2022,  Brasil,213.0,81.0,-0.52,2
2600,0.0,GBR,,-0.67,0.0,Europe,62618.0,4.0,,65.8,2019.0,-3.43,94.5,55.37,94.9,0.0,High,0.0,,07-Apr-2019	,United Kingdom,67.0,9.0,-0.21,2
2601,0.0,ARG,37.0,-7.77,55.0,South America,13704.0,9.0,78.0,72.7,2017.0,-63.61,87.9,,61.8,0.0,Upper-Middle,0.0,0.0,17.09.2017,Arpentina,45.0,103.0,-0.06,0
2602,0.0,COL,13.0,30.51,11.4,South America,,3.0,169.4,72.2,unknown,-74.29,100.0,4.57,73.2,0.0,Upper-Middle,2.0,2.0,29/03/2020,Colombia,,,0.36,3
2603,0.0,ITA,35.0,-8.2,90.1,Europe,45991.0,8.0,78.4,74.1,2020.0,12.56,,41.87,85.5,0.0,High,0.0,0.0,30/08/2020,Italy,60.0,136.0,-0.37,0
2604,0.0,ITA,44.0,-3.31,75.1,EUROPE,42893.0,11.0,22.4	,66.0,2016.0,12.56,,,91.3,0.0,High,0.0,,11-06-2016,  Italy,60.0,,-0.33,0
2605,0.0,ITA,46.0,,46.0,Europe,43719.0,11.0,  42.7  ,78.6,,12.56,,41.87,99.4,0.0,High,0.0,0.0,2017/11/19,Italy,60.0,60.0,0.19,0
2606,,GER,4.0,-2.64,60.1,Europe,66028.0,1.0,66.3,,2016.0,10.45,100.0,51.16,84.9,0.0,High,0.0,0.0,31-Jan-2016,Germany,83.0,58.0,-0.02,1
2607,no,ESP,17.0,4.98,39.5,Europe,,4.0,125.0,72.1,,,99.5,40.46,,0.0,High  ,0.0,0.0,2015/04/26,Spain,47.0,62.0,,2
2608,0.0,EGY,32.0,1.44,112.8,Africa,4357.0,8.0,9.8,,2022.0,,,26.82,40.7,0.0,Lower-Middle,0.0,0.0,738381,Egypt,102.0,,0.27,2
2609,0.0,EGY,51.0,2.65,132.2,Africa,4156.0,12.0,100.0,67.7,  2019.0,30.8,,26.82,43.8,0.0,Emerging,0.0,,"December 22, 2019",Egypt,102.0,211.0,0.12,2
2610,0.0,GB,22.0,,56.6,Europe,60505.0,6.0,66.2,62.2,,-3.43,100.0,55.37,91.7,0.0,High,0.0,0.0,20170604,United Kingdom,67.0,81.0,-0.12,2
2611,no,ITA,30.0,-5.77,81.3,Europe,42618.0,7.0,,,2016.0,,100.0,41.87,90.5,0.0,High,0.0,0.0,736176,Itay,60.0,119.0,0.09,0
2612,0.0,GBR,37.0,,79.8,Europe,60793.0,9.0,28.4,76.6,,309.5407728014996,100.0,55.37,90.4,0.0,High,0.0,0.0,2017/09/17,United Kingdom,67.0,104.0,0.53,0
2613,0.0,GBR,26.0	,-9.43,38.8,Ezurope,61754.0,7.0,71.2,58.7,2018.0,-3.43,,55.37,,0.0,High,0.0,0.0,736876,United Kingdom,67.0,51.0,,0
2614,0.0,AUS,50.0,8.38,63.0,,51763.0,12.0,130.4,73.3,2024.0,,96.8,,74.4,0.0,High,0.0,0.0,not available,Australia,,105.0,0.95,1
2615,0.0,AUS,44.0,3.04,26.0,Oceania,47377.0,11.0,46.1,,2019.0,133.77,97.5,-25.27,79.4,,High,0.0,0.0,737366,Australia,,38.0,0.09,1
2616,0.0,USA,41.0,-6.36,59.2,North America,,10.0,0.0,73.2,,-95.71,,37.09,78.1,0.0,High,0.0,0.0,739536,United States of America,331.0,85.0,-0.48,0
2617,0.0,KEN,5.0,29.52,79.3,Africa,2382.0,2.0,90.5,,2021.0,,,-0.02,48.9,0.0,Lower-Middle,0.0,0.0,2021/02/07,Kenya,54.0,124.0,1.05,2
2618,0.0,IDN,11.0,31.13,78.3,,2777.0,3.0,103.8  ,63.8,2021.0,113.92,83.9,-0.78,42.5,0.0,LOWER-MIDDLE,1.0,1.0,21/03/2021,INDONESIA,274.0,137.0,0.73,3
2619,0.0,IND,,16.54,51.7,South Asia,2540.0,6.0,95.4,72.8,2016.0,78.96,89.3,20.59,,0.0,Lower-Middle,0.0,0.0,19-Jun-2016,India,,44.0,0.12,1
2620,0.0,CHN,20.0,,-37.59205953028625,East Asia,,5.0,92.7,,2025.0,104.19,,,,0.0,upper-middle,0.0,0.0,2025-05-18,China,1411.0,87.0,1.28,2
2621,0.0,VNM,24.0,21.68,130.5,southeast asia,3598.0,6.0,131.8,68.2,2018.0,,92.3,,,0.0,Lower Middle,1.0,1.0,17/06/2018,Vietnam,98.0,200.0,-0.54,3
2622,0.0,NGA,47.0,,97.9,Africa,2562.0,11.0,81.9,73.0,2017.0,8.67,76.4,9.08,40.1,0.0,Lower-Middle,0.0,0.0,2017-11-26,Nigeria,206.0,175.0,-0.31,1
2623,0.0,THA,19.0,25.67,45.2,Southeast Asia,17667.0,5.0,27.5,58.0,  2025.0,100.99,86.0,15.87,69.2,1.0,Upper-Middle	,2.0,1.0,2025/05/11,Thailand,,51.0,-0.07,3
2624,0.0,MEX,30.0,46.688,31.8,North America,17406.0,7.0,58.4,55.0,2024.0,491.616631452999,,23.63,63.4,,Upper-Middle,0.0,0.0,28/07/2024,Mexico,129.0,43.0,0.5,0
2625,0.0,BGD,16.0,17.8,,South Asia,1604.0,,125.2,,2016.0,90.35,89.8,23.68,,0.0,Lower-Middle,1.0,1.0,04-24-2016,Bangladesh,165.0,149.0,0.11,3
2626,0.0,DEU,8.0,-1.56,37.9,Europe,68720.0,2.0,21.0,,2018.0,10.45,,51.16,89.4,0.0,High,0.0,0.0,"February 25, 2018",Germany,,59.0,0.43,0
2627,0.0,DEU,60,4.44,54.8,Europe,67536.0,3.0,119.4,,,10.45,99.2,51.16,78.7,0.0,High Income,0.0,0.0,20170319,Germany,83.0,,-0.06,2
2628,0.0,VNM,31.0,11.0,144.2,ASEAN,3878.0,8.0,62.0,67.6,2022.0,108.27,86.7,14.05,49.6,0.0,,0.0,0.0,08-07-2022,Vietnam,98.0,243.0,-0.19,1
2629,0.0,CAN,5.0,,56.2,NORTH AMERICA,40258.0,2.0,116.3,67.4,2018.0,-106.34,,56.13,86.2,FALSE,High,0.0,0.0,20180204,Dominion of Canada,,86.0,-0.26,0
2630,0.0,GBR,12.0,1.02,,Europe,63674.0,3.0,61.5,67.1,2020.0,-3.43,,55.37,89.6,0,H,0.0,0.0,03-22-2020,United Kingdom,67.0,93.0,0.89,2
2631,,ITA,38.0  ,-12.22,  45.6  ,Euqrope,,9.0,0.0,85.7,2017.0,12.56,,41.87,88.2,0.0,HIGH,0.0,0.0,2017/09/24,Italy,60.0,79.0,-0.48,1
2632,0.0,FRA,42.0,-8.7	,40.9,Europe,60880.0,10.0,12.3,69.2,2015.0,2.21,,46.22,87.9,0.0,High,0.0,0.0,20151018,Frane,65.0,71.0,-0.06,0
2633,0.0,ZAF,,-0.32,57.2,Africa,10214.0,11.0,54.0,72.1,,22.93,93.3,-30.55,71.8,0.0,UPPER-MIDDLE,0.0,0.0,05.11.2023,South Africa,60.0,116.0,-0.17,1
2634,,THA,5.0,22.14,,Southeast Asia,16717.0,,,,2022.0,100.99,95.8,15.87,,0.0,Developing,0.0,0.0,738192,Thailand,,61.0,0.48,3
2635,0.0,USA,24.0,4.66,75.1,North America,67968.0,6.0,110.3,,2018.0,-95.71,93.6,37.09,85.1,0.0,High,0.0,0.0,N/A,United States,331.0,104.0,-0.29,1
2636,0.0,ITA,-1,4.15,75.4,European Union,44890.0,4.0,118.5,,2019.0,12.56,100.0,41.87,84.8,,  High,0.0,0.0,28.04.2019,Italy,,,0.04,1
2637,0.0,GBR,19.0,,76.5,EU,59257.0,5.0,22.2,74.0,2016.0,-3.43,,55.37,88.5,0.0,High,0.0,0.0,05-15-2016,U.K.,67.0,109.0,-0.11,1
2638,0.0,BRA,5.0,21.22,39.7,South America,15999.0,2.0,53.9,72.6,2025.0,-51.92,100.0,-14.23,,0.0,Upper-Middle,0.0,0.0,02-02-2025,  Brazil  ,213.0,56.0,0.57,2
2639,0.0,FRA,20.0,0.85,  27.0,Europe,,5.0,117.1,,2024.0,2.21,99.0,46.22,86.7,0.0,High,0.0,,19.05.2024,France,65.0,,-0.18,0
2640,0.0,BRA,3.0,19.14  ,13.0,South America,,1.0,14.0,72.3,2020.0,-51.92,,-14.23,,0.0,Upper-Middle,0.0,0.0,19.01.2020,Brazil,213.0,23.0,0.6,1
2641,0.0,IND,24.0,15.84,126.9,South Asia,2935.0,6.0,,59.9,2024.0,78.96,92.9,20.59,50.6,0.0,Lower Middle,,0.0,2024-06-16,India,1380.0,195.0,0.49,2
2642,0.0,ARG,17.0,6.14,54.1,south america,14917.0,5.0,101.7  ,66.8,,-63.61,93.6,-38.41,65.4,0.0,Upper Middle,0.0,0.0,"May 01, 2022",Argentian,-45.79593226194554,,0.62,1
2643,0.0,JPN	,23.0,5.72	,,east asia,,6.0,80.8,72.0,2019.0,138.25,98.9,36.2,,0.0,High,0.0,0.0,737219,Japan,126.0,49.0,1.33,1
2644,0.0,CHN,11.0,9.99,64.0,East Asia,12784.0,3.0,100.2,68.6,2020.0,104.19,,35.86,73.6,0.0,Upper-Middle,0.0,0.0,15.03.2020,China,,92.0,-0.28,2
2645,0.0,ZAF,17.0,14.91,26.6,African Continent,9954.0,5.0,89.4,,,22.93,95.0,-30.55,,,Upper Middle,0.0,,01.05.2022,South Africa,60.0,38.0,-0.68,2
2646,0.0,VNM,5.0,21.21,77.7,Southeast Asia,3710.0,2.0,139.3,66.6,2020.0,108.27,,14.05,44.9,,Lower-Middle,0.0,0.0,2020-02-02,Vietnam,98.0,129.0,-0.34,2
2647,0.0,CAN,5.0,-0.96,,North America,42530.0,2.0,83.6,,2021.0,-106.34,92.9,56.13,83.0,0.0,High,0.0,0.0,00/00/0000,Canada,38.0,,-0.07,2
2648,0.0,EGY,20.0,13.21,108.6,Africa,,5.0,122.9,,2022.0,30.8,79.9,26.82,,0.0,Lower-Middle,0.0,,"May 22, 2022",Egypt,102.0,152.0,-0.34,2
2649,0.0,EGY,32.0,5.35,136.7,Africa,4130.0,8.0,47.5,,2019.0,30.8,85.9,26.82,40.6,0.0,Lower-Middle,0.0,0.0,11-Aug-2019,Egypt,102.0,195.0,-0.31,2
2650,0.0,ZAF,38.0,-2.22,15.0,Africa,9665.0,9.0,,69.9,2020.0,22.93,100.0,-30.55,,0.0,UPPER-MIDDLE,0.0,0.0,20/09/2020,South Africa,60.0,7.0,-1.27,0
2651,0.0,VNM,12.0,21.06,82.3,Southeast Asia,3850.0,3.0,2.830708661417323,62.6,2022.0  ,108.27,,14.05,44.7,0.0,Lower-Middle,0.0,0.0,27/03/2022,Vietnam,98.0,149.0,-0.04,1
2652,0.0,ITA,1.0,2.43,45.9,Europe,47162.0,1.0,81.7,70.4,2022.0,12.56,,41.87,,0.0,High,0.0,0.0,20220109,Italy,60.0,54.0,0.51,1
2653,,CHN,30.0,0.34,,East Asia,11935.0,,44.0,66.3,2016.0,104.19,,,74.8,0.0,Upper-Middle,0.0,0.0,07-31-2016,Peoples Republic of China,1411.0,62.0,-0.99,0
2654,0.0,THA,24.0,,62.6,,15352.0,6.0,96.4,71.5,,100.99,,15.87,59.3,0.0,Upper-Middle,0.0,0.0,2017/06/18  ,Thailand,70.0,100.0,-0.46,1
2655,0.0,THA,10.0,23.84,23.7,Southeast Asia,14987.0,3.0,127.0,,2016.0,100.99,88.6,15.87,55.9,0.0,Upper-Middle,3.0,3.0,2016/03/13,Thailand,70.0,36.0,0.51,3
2656,0.0,BRA,25.0,17.04,34.7,south america,16087.0,6.0,-90.3457692642796,68.8,2025.0,-51.92,91.2,-14.23,,0.0,UPPER-MIDDLE,0.0,0.0,"June 22, 2025",Brazil	,,34.0,0.58,0
2657,0.0,AUS,39.0,4.88,31.4,Oceania,51547.0,9.0,39.6,,2024.0,133.77,91.2,-25.27,68.9,0.0,High,0.0,0.0,739158,Australia,26.0,51.0,-0.62,0
2658,0.0,CAN,2.0,-7.93,,North America,45495.0,1.0,96.5,72.1,2025.0,-106.34,97.5,56.13,87.5,0.0,High,,0.0,12/01/2025,Canada,38.0,70.0,-0.14,1
2659,0.0,JP,,8.44,35.4,East Asia,70797.0,,102.7,69.0,2020.0,,98.9,36.2,84.9,0.0,Rich,1.0,1.0,05-Apr-2020,Japan,126.0,60.0,0.64,2
2660,0.0,PAK,44.0,0.09,88.8,South Asia,4217.0,11.0,72.0,69.1,2020.0,69.34,,30.37,54.5,0.0,Lower-Middle,0.0,0.0,737730,Pakistan,,167.0,0.14,1
2661,,KEN,40.0,17.93,157.3,Sub-Saharan Africa,2325.0,10.0,0.0  ,67.0,2019.0,37.9,82.7,-0.02,,0.0,Lower-Middle,0.0,0.0,20191006,Kenya,54.0,212.0,0.77,2
2662,0.0,FRA,15.0,2.64,  0.0,europe,,4.0,,64.3,2015.0,2.21,,46.22,,0.0,High,1.0,1.0,2015/04/12,france,65.0,-19.0,-0.53,2
2663,0.0,DEU,10.0,3.35,88.6,Europe,71413.0,3.0,222.9,71.9,2020.0,10.45,93.2,51.16,,0.0,High,0.0,0.0,08.03.2020,Germany,83.0,154.0,0.11,2
2664,0.0,CAN,37.0,-15.1,32.4,North America,38428.0,9.0,38.7,,2015.0,-106.34,,56.13,80.2,0.0,High,0.0,0.0,13.09.2015,Canada,38.0,57.0,-0.38,0
2665,0.0,IDN,35.0,18.97,78.1,Southeast Asia,2748.0,8.0,75.2,72.1,2020.0,113.92,81.2,,47.3,0.0,Lower-Middle,0.0,0.0,30/08/2020,indonesia,,116.0,,0
2666,0.0,JPN,,-1.55,107.0,East Asia,73783.0,,68.2,,2030,138.25,,36.2,,0.0,High,0.0,0.0,00/00/0000,  Japan  ,126.0,167.0,0.3,0
2667,0.0,BGD,15.0,67.838,87.7,South Asia,1666.0,4.0,128.7,,2018.0,90.35,,23.68,32.8,0.0,Lower-Middle,0.0,0.0,2018/04/15,Bangladesh,165.0,141.0,0.5,2
